Time,Signal,Price,Balance
2025-07-21T13:00:00.000000000Z,BUY,198.814,-102106.0
2025-07-21T14:05:00.000000000Z,SELL,198.661,295216.0
2025-07-21T14:35:00.000000000Z,BUY,198.838,-102460.0
2025-07-21T15:50:00.000000000Z,SELL,198.837,295214.0
2025-07-21T17:50:00.000000000Z,BUY,198.626,-102038.0
2025-07-21T19:45:00.000000000Z,SELL,198.68,295322.0
2025-07-21T20:10:00.000000000Z,BUY,198.782,-102242.0
2025-07-21T21:15:00.000000000Z,SELL,198.674,295106.0
2025-07-21T22:10:00.000000000Z,BUY,198.796,-102486.0
2025-07-22T00:40:00.000000000Z,SELL,198.858,295230.0
2025-07-22T01:15:00.000000000Z,BUY,198.876,-102522.0
2025-07-22T01:25:00.000000000Z,SELL,198.869,295216.0
2025-07-22T01:50:00.000000000Z,BUY,198.938,-102660.0
2025-07-22T02:15:00.000000000Z,SELL,198.824,294988.0
2025-07-22T03:35:00.000000000Z,BUY,198.851,-102714.0
2025-07-22T07:35:00.000000000Z,SELL,199.057,295400.0
2025-07-22T08:30:00.000000000Z,BUY,199.258,-103116.0
2025-07-22T09:15:00.000000000Z,SELL,198.986,294856.0
2025-07-22T15:05:00.000000000Z,BUY,197.748,-100640.0
2025-07-22T21:35:00.000000000Z,SELL,198.41,296180.0
2025-07-22T22:20:00.000000000Z,BUY,198.45,-100720.0
2025-07-22T23:00:00.000000000Z,SELL,198.359,295998.0
2025-07-22T23:35:00.000000000Z,BUY,198.622,-101246.0
2025-07-23T00:10:00.000000000Z,SELL,198.232,295218.0
2025-07-23T01:20:00.000000000Z,BUY,198.091,-100964.0
2025-07-23T06:25:00.000000000Z,SELL,198.616,296268.0
2025-07-23T07:55:00.000000000Z,BUY,198.754,-101240.0
2025-07-23T08:05:00.000000000Z,SELL,198.701,296162.0
2025-07-23T08:15:00.000000000Z,BUY,198.812,-101462.0
2025-07-23T09:05:00.000000000Z,SELL,198.674,295886.0
2025-07-23T12:30:00.000000000Z,BUY,198.178,-100470.0
2025-07-23T14:35:00.000000000Z,SELL,198.334,296198.0
2025-07-23T15:05:00.000000000Z,BUY,198.496,-100794.0
2025-07-23T18:10:00.000000000Z,SELL,198.812,296830.0
2025-07-23T18:50:00.000000000Z,BUY,198.866,-100902.0
2025-07-23T20:30:00.000000000Z,SELL,198.926,296950.0
2025-07-23T22:05:00.000000000Z,BUY,198.966,-100982.0
2025-07-23T23:05:00.000000000Z,SELL,198.883,296784.0
2025-07-24T02:35:00.000000000Z,BUY,198.388,-99992.0
2025-07-24T03:40:00.000000000Z,SELL,198.25,296508.0
2025-07-24T04:50:00.000000000Z,BUY,198.312,-100116.0
2025-07-24T05:35:00.000000000Z,SELL,198.301,296486.0
2025-07-24T05:40:00.000000000Z,BUY,198.268,-100050.0
2025-07-24T05:50:00.000000000Z,SELL,198.277,296504.0
2025-07-24T06:05:00.000000000Z,BUY,198.312,-100120.0
2025-07-24T07:15:00.000000000Z,SELL,198.331,296542.0
2025-07-24T07:40:00.000000000Z,BUY,198.48,-100418.0
2025-07-24T08:40:00.000000000Z,SELL,198.344,296270.0
2025-07-24T09:15:00.000000000Z,BUY,198.566,-100862.0
2025-07-24T10:30:00.000000000Z,SELL,198.452,296042.0
2025-07-24T11:40:00.000000000Z,BUY,198.594,-101146.0
2025-07-24T13:50:00.000000000Z,SELL,198.51,295874.0
2025-07-24T14:50:00.000000000Z,BUY,198.712,-101550.0
2025-07-24T15:55:00.000000000Z,SELL,198.7,295850.0
2025-07-24T17:35:00.000000000Z,BUY,198.488,-101126.0
2025-07-24T19:35:00.000000000Z,SELL,198.528,295930.0
2025-07-24T20:50:00.000000000Z,BUY,198.538,-101146.0
2025-07-24T22:35:00.000000000Z,SELL,198.654,296162.0
2025-07-25T00:00:00.000000000Z,BUY,198.796,-101430.0
2025-07-25T02:25:00.000000000Z,SELL,198.964,296498.0
2025-07-25T07:05:00.000000000Z,BUY,198.476,-100454.0
2025-07-25T10:30:00.000000000Z,SELL,198.935,297416.0
2025-07-25T15:10:00.000000000Z,BUY,198.393,-99370.0
2025-07-25T16:15:00.000000000Z,SELL,198.351,297332.0
2025-07-25T18:50:00.000000000Z,BUY,198.286,-99240.0
2025-07-25T19:15:00.000000000Z,SELL,198.265,297290.0
2025-07-25T19:30:00.000000000Z,BUY,198.272,-99254.0
2025-07-27T22:25:00.000000000Z,SELL,198.372,297490.0
2025-07-27T22:45:00.000000000Z,BUY,198.554,-99618.0
2025-07-28T00:15:00.000000000Z,SELL,198.64,297662.0
2025-07-28T01:25:00.000000000Z,BUY,198.662,-99662.0
2025-07-28T03:10:00.000000000Z,SELL,198.64,297618.0
2025-07-28T05:05:00.000000000Z,BUY,198.553,-99488.0
2025-07-28T05:25:00.000000000Z,SELL,198.457,297426.0
2025-07-28T06:00:00.000000000Z,BUY,198.614,-99802.0
2025-07-28T07:10:00.000000000Z,SELL,198.524,297246.0
2025-07-28T07:40:00.000000000Z,BUY,198.772,-100298.0
2025-07-28T10:15:00.000000000Z,SELL,199.074,297850.0
2025-07-28T10:30:00.000000000Z,BUY,199.07,-100290.0
2025-07-28T11:30:00.000000000Z,SELL,198.954,297618.0
2025-07-28T13:50:00.000000000Z,BUY,198.901,-100184.0
2025-07-28T14:25:00.000000000Z,SELL,198.856,297528.0
2025-07-28T15:15:00.000000000Z,BUY,198.931,-100334.0
2025-07-28T15:55:00.000000000Z,SELL,198.806,297278.0
2025-07-28T20:00:00.000000000Z,BUY,198.398,-99518.0
2025-07-28T21:10:00.000000000Z,SELL,198.363,297208.0
2025-07-28T21:35:00.000000000Z,BUY,198.474,-99740.0
2025-07-28T22:40:00.000000000Z,SELL,198.421,297102.0
2025-07-28T23:20:00.000000000Z,BUY,198.464,-99826.0
2025-07-28T23:55:00.000000000Z,SELL,198.334,296842.0
2025-07-29T01:25:00.000000000Z,BUY,198.418,-99994.0
2025-07-29T02:00:00.000000000Z,SELL,198.284,296574.0
2025-07-29T04:55:00.000000000Z,BUY,198.038,-99502.0
2025-07-29T05:10:00.000000000Z,SELL,197.934,296366.0
2025-07-29T07:00:00.000000000Z,BUY,198.046,-99726.0
2025-07-29T08:30:00.000000000Z,SELL,197.994,296262.0
2025-07-29T08:50:00.000000000Z,BUY,198.18,-100098.0
2025-07-29T11:05:00.000000000Z,SELL,198.319,296540.0
2025-07-29T12:00:00.000000000Z,BUY,198.336,-100132.0
2025-07-29T12:20:00.000000000Z,SELL,198.204,296276.0
2025-07-29T14:15:00.000000000Z,BUY,198.06,-99844.0
2025-07-29T14:45:00.000000000Z,SELL,197.972,296100.0
2025-07-29T15:35:00.000000000Z,BUY,198.041,-99982.0
2025-07-29T17:00:00.000000000Z,SELL,198.152,296322.0
2025-07-29T18:20:00.000000000Z,BUY,198.115,-99908.0
2025-07-29T20:45:00.000000000Z,SELL,198.223,296538.0
2025-07-29T22:30:00.000000000Z,BUY,198.255,-99972.0
2025-07-29T23:55:00.000000000Z,SELL,198.2,296428.0
2025-07-30T04:10:00.000000000Z,BUY,197.822,-99216.0
2025-07-30T05:10:00.000000000Z,SELL,197.635,296054.0
